PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck,Transported
5014_01,0,0,4,162,1,3,26.0,0,1331.0,0.0,973.0,1288,2034,484.0,0.0,0
5014_02,2,1,6,1022,1,3,5.0,0,0.0,0.0,0.0,1205,2034,0.0,0.0,1
5015_01,3,0,3,194,2,1,35.0,0,54.0,493.0,12.0,1284,72,6691.0,253.0,0
5016_01,2,0,6,1023,1,3,18.0,0,1092.0,31.0,309.0,876,241,0.0,0.0,0
5017_01,2,1,6,954,2,3,32.0,0,0.0,0.0,0.0,1295,421,0.0,0.0,1
5018_01,1,1,7,812,1,3,13.0,0,0.0,0.0,0.0,2064,2009,0.0,0.0,1
5019_01,1,0,6,955,2,3,15.0,0,0.0,0.0,19.0,2171,1036,352.0,326.0,0
5020_01,1,0,6,956,2,2,18.0,0,648.0,19.0,0.0,54,393,0.0,4.0,1
5021_01,3,0,2,167,1,3,41.0,0,4.0,4619.0,0.0,1479,597,251.0,213.0,1
5023_01,1,0,7,813,1,1,36.0,0,0.0,0.0,0.0,2068,819,474.0,12.0,0
5025_01,1,0,6,1024,1,3,33.0,0,1042.0,50.0,0.0,411,1375,9.0,0.0,0
5027_01,1,0,5,321,2,1,41.0,0,4.0,737.0,0.0,975,1242,51.0,0.0,0
5028_01,3,0,1,61,2,1,47.0,0,1904.0,18.0,0.0,2477,2026,89.0,4411.0,0
5032_01,3,1,5,322,2,3,32.0,0,0.0,0.0,0.0,2716,482,0.0,0.0,1
5034_01,1,0,7,824,2,3,36.0,0,0.0,52.0,8.0,1347,1612,0.0,4160.0,0
5035_01,1,1,7,825,2,3,13.0,0,0.0,0.0,0.0,2294,2081,0.0,0.0,1
5036_01,1,1,7,814,1,2,34.0,0,0.0,0.0,0.0,2268,1021,0.0,0.0,0
5036_02,1,0,7,814,1,3,24.0,0,5.0,1.0,7.0,89,1021,0.0,895.0,0
5039_01,2,0,6,958,2,3,16.0,0,1285.0,-1.0,14.0,324,2103,1386.0,0.0,0
5039_02,2,1,6,958,2,3,12.0,0,0.0,0.0,0.0,1603,2103,0.0,0.0,1
5039_03,2,0,6,958,2,3,24.0,0,1157.0,0.0,0.0,1962,2103,131.0,0.0,1
5039_04,2,0,6,958,2,3,35.0,0,1307.0,0.0,0.0,772,2103,2.0,0.0,0
5040_01,3,0,3,195,2,3,26.0,0,0.0,21.0,10424.0,2548,2239,1373.0,7218.0,0
5040_02,3,0,3,195,2,1,39.0,0,10.0,199.0,0.0,2,2239,6216.0,101.0,0
5042_01,1,0,6,1026,1,3,18.0,0,8.0,1.0,4.0,932,650,419.0,304.0,1
5044_01,1,0,7,826,2,3,23.0,0,0.0,381.0,142.0,597,1073,0.0,261.0,0
5044_02,1,1,7,826,2,2,29.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0,1
5048_01,1,0,0,0,0,3,38.0,0,0.0,0.0,0.0,2691,1077,0.0,0.0,1
5050_01,1,0,6,1028,1,3,31.0,0,433.0,111.0,238.0,1116,1737,86.0,0.0,0
5051_01,2,0,5,324,2,3,49.0,0,1176.0,0.0,20.0,1770,230,103.0,0.0,0
5052_01,2,1,6,961,2,3,17.0,0,0.0,0.0,0.0,2308,468,0.0,0.0,1
5052_02,2,0,6,961,2,1,23.0,0,228.0,1451.0,912.0,1915,1560,3.0,0.0,1
5057_01,1,1,7,816,1,1,15.0,0,0.0,0.0,0.0,1517,1738,0.0,0.0,1
5058_01,2,1,6,963,2,3,11.0,0,-1.0,0.0,0.0,710,471,0.0,0.0,1
5058_02,2,0,6,963,2,2,30.0,1,600.0,31.0,1.0,1871,471,659.0,191.0,0
5058_03,2,1,6,963,2,3,42.0,0,0.0,0.0,0.0,1418,471,0.0,0.0,1
5059_01,1,0,6,1030,1,1,21.0,0,639.0,0.0,0.0,1585,1368,0.0,0.0,0
5060_01,3,1,3,157,1,1,41.0,0,0.0,0.0,0.0,621,1551,0.0,0.0,1
5060_02,3,1,3,157,1,3,14.0,0,0.0,0.0,0.0,2045,1551,0.0,0.0,1
5060_03,3,0,3,157,1,1,27.0,0,0.0,867.0,0.0,1831,1551,20.0,1371.0,0
5060_04,3,0,3,157,1,1,29.0,1,530.0,418.0,0.0,797,1551,-1.0,9129.0,0
5061_01,3,1,3,196,2,3,25.0,0,0.0,0.0,-1.0,364,1149,0.0,0.0,1
5061_02,3,0,3,196,2,3,54.0,0,0.0,8246.0,0.0,2225,1149,56.0,118.0,1
5062_01,1,0,5,325,2,0,46.0,0,971.0,0.0,20.0,1870,705,0.0,5.0,0
5063_01,1,0,7,830,2,3,18.0,0,-1.0,794.0,16.0,1396,2051,0.0,0.0,1
5064_01,3,0,1,62,2,1,22.0,0,1961.0,82.0,0.0,2788,1273,3025.0,2406.0,0
5065_01,3,1,5,326,2,1,29.0,0,0.0,-1.0,0.0,883,2110,0.0,0.0,1
5065_02,3,0,5,326,2,1,26.0,0,606.0,1080.0,0.0,1915,1560,2011.0,0.0,0
5067_01,1,0,6,964,2,1,36.0,0,0.0,1808.0,0.0,2814,1737,344.0,0.0,1
5068_01,1,-1,5,314,1,3,19.0,0,0.0,0.0,0.0,1508,1324,0.0,0.0,1
5069_01,1,0,6,965,2,2,56.0,0,1309.0,0.0,69.0,696,190,1.0,0.0,0
5070_01,1,0,6,966,2,0,20.0,-1,542.0,175.0,0.0,129,1962,5.0,0.0,1
5072_01,1,0,7,817,1,3,10.0,0,0.0,0.0,0.0,655,499,0.0,0.0,0
5072_02,1,1,7,817,1,2,14.0,0,0.0,0.0,0.0,663,499,0.0,0.0,0
5073_01,2,1,6,1033,1,1,27.0,0,0.0,0.0,0.0,590,669,0.0,0.0,1
5074_01,2,0,6,967,2,3,35.0,0,4608.0,0.0,926.0,1198,1268,382.0,0.0,0
5076_01,1,0,7,818,1,3,13.0,0,0.0,0.0,60.0,679,146,1.0,5147.0,0
5080_01,1,0,6,969,2,0,21.0,0,1.0,0.0,143.0,1436,1517,558.0,1.0,0
5083_01,1,1,7,820,1,3,22.0,0,0.0,0.0,0.0,2700,2009,0.0,0.0,0
5084_01,3,1,5,315,1,3,29.0,0,0.0,0.0,0.0,119,96,0.0,0.0,0
5084_02,3,0,5,315,1,3,32.0,0,8151.0,2052.0,1919.0,815,96,7352.0,754.0,0
5085_01,1,0,6,970,2,3,20.0,0,0.0,15.0,455.0,1357,508,95.0,0.0,1
5087_01,2,0,6,1036,1,3,44.0,0,2575.0,3.0,20.0,1676,2304,0.0,-1.0,0
5088_01,1,0,6,972,2,1,22.0,0,0.0,0.0,0.0,419,1880,1600.0,168.0,1
5089_01,3,0,2,170,1,3,39.0,0,3926.0,2030.0,0.0,607,100,1483.0,611.0,0
5089_02,3,0,2,170,1,3,19.0,0,0.0,3750.0,0.0,1127,100,0.0,41.0,1
5090_01,1,-1,7,821,1,3,0.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0,0
5090_02,1,1,7,821,1,3,0.0,0,0.0,0.0,0.0,819,1481,0.0,0.0,0
5090_03,0,0,7,821,1,2,12.0,0,0.0,0.0,0.0,973,1481,0.0,0.0,1
5090_04,1,1,7,821,1,3,7.0,0,0.0,0.0,0.0,407,1481,0.0,0.0,0
5090_05,1,0,5,316,1,2,32.0,0,793.0,0.0,0.0,92,1481,0.0,0.0,0
5090_06,1,0,7,821,1,0,11.0,0,0.0,0.0,0.0,1920,1481,0.0,0.0,1
5091_01,1,0,6,973,2,1,18.0,0,1471.0,59.0,95.0,1915,1560,1109.0,330.0,0
5093_01,3,0,3,158,1,1,49.0,1,9.0,179.0,0.0,450,1007,3.0,7865.0,0
5095_01,2,1,6,1038,1,3,61.0,0,0.0,0.0,0.0,1762,411,0.0,0.0,1
5097_01,1,1,7,823,1,1,7.0,0,0.0,0.0,0.0,2831,1255,0.0,0.0,1
5097_02,1,0,7,823,1,3,25.0,0,0.0,181.0,671.0,1640,1255,0.0,0.0,1
5097_03,1,0,6,1039,1,1,51.0,0,6.0,0.0,706.0,480,1255,0.0,0.0,1
5103_01,3,1,5,317,1,3,56.0,0,0.0,0.0,0.0,474,1630,0.0,0.0,1
5104_01,1,0,7,833,2,0,31.0,0,25.0,712.0,0.0,1524,408,16.0,0.0,1
5105_01,1,1,0,0,0,2,16.0,0,0.0,0.0,0.0,644,1101,0.0,0.0,1
5106_01,1,1,7,834,2,3,29.0,0,0.0,0.0,0.0,2858,872,0.0,0.0,1
5108_01,1,1,7,825,1,2,17.0,0,-1.0,0.0,0.0,441,1868,0.0,0.0,1
5109_01,1,0,7,835,2,2,47.0,0,83.0,1.0,0.0,1354,481,654.0,3.0,1
5111_01,3,0,2,171,1,3,25.0,0,0.0,3.0,0.0,426,367,763.0,3541.0,0
5111_02,3,0,2,171,1,3,28.0,0,29.0,394.0,0.0,1907,367,712.0,4360.0,0
5111_03,3,0,2,171,1,3,32.0,0,0.0,419.0,0.0,2825,367,1984.0,521.0,0
5112_01,3,1,3,198,2,1,56.0,0,0.0,0.0,0.0,553,566,0.0,0.0,1
5112_02,3,1,3,198,2,1,25.0,0,0.0,0.0,0.0,1644,352,0.0,0.0,1
5112_03,3,1,3,198,2,3,13.0,0,0.0,0.0,0.0,2178,476,0.0,0.0,1
5115_01,3,1,3,199,2,3,41.0,0,0.0,0.0,0.0,1480,1151,0.0,0.0,1
5115_02,3,1,3,199,2,1,28.0,0,0.0,0.0,0.0,1897,1151,0.0,0.0,1
5116_01,2,1,6,980,2,3,25.0,0,0.0,0.0,0.0,761,2327,0.0,0.0,1
5116_02,2,1,6,980,2,3,11.0,0,0.0,0.0,0.0,1854,2327,0.0,0.0,1
5120_01,2,0,5,320,1,3,20.0,0,0.0,0.0,0.0,2189,2103,0.0,0.0,0
5122_01,1,0,6,981,2,3,24.0,0,0.0,464.0,321.0,40,2077,0.0,90.0,1
5124_01,1,0,6,1044,1,0,41.0,0,256.0,109.0,0.0,485,631,340.0,0.0,0
5125_01,1,0,6,982,2,1,29.0,0,0.0,0.0,22.0,1121,286,738.0,0.0,0
5126_01,3,1,3,200,2,1,59.0,0,0.0,0.0,0.0,373,1045,0.0,0.0,1
5127_01,1,0,7,837,2,3,31.0,0,0.0,679.0,0.0,680,649,0.0,213.0,1
5127_02,1,0,6,983,2,3,16.0,0,43.0,0.0,0.0,1903,649,1893.0,119.0,0
5128_01,2,0,6,1045,1,3,65.0,0,56.0,0.0,1081.0,473,413,21.0,0.0,0
5128_02,2,0,6,1045,1,3,21.0,0,0.0,1.0,2832.0,1896,413,0.0,0.0,1
5129_01,1,1,7,827,1,3,27.0,0,0.0,0.0,0.0,2693,560,0.0,0.0,1
5130_01,1,1,7,838,2,3,37.0,0,0.0,-1.0,0.0,774,1244,0.0,0.0,1
5132_01,1,0,7,828,1,3,42.0,0,5049.0,477.0,0.0,1254,2090,0.0,0.0,0
5133_01,1,0,7,829,1,1,36.0,0,0.0,0.0,846.0,1203,978,0.0,0.0,1
5133_02,1,1,7,829,1,2,24.0,0,0.0,0.0,0.0,591,978,0.0,0.0,0
5133_03,1,1,7,829,1,2,-1.0,0,0.0,0.0,0.0,1028,978,0.0,0.0,1
5133_04,1,0,6,1046,1,1,19.0,0,107.0,0.0,505.0,420,978,48.0,0.0,0
5133_05,1,0,6,1046,1,3,26.0,0,0.0,910.0,13.0,1145,602,10.0,15.0,0
5133_06,1,1,7,829,1,1,19.0,0,0.0,0.0,0.0,2040,596,0.0,0.0,1
5133_07,1,0,6,1046,1,3,26.0,0,1528.0,1.0,0.0,1915,1560,0.0,0.0,0
5133_08,1,0,6,1046,1,3,35.0,0,0.0,116.0,51.0,1245,596,0.0,701.0,0
5136_01,1,0,6,984,2,1,24.0,0,0.0,0.0,0.0,360,599,704.0,0.0,0
5137_01,0,0,7,839,2,3,9.0,0,0.0,0.0,0.0,715,229,0.0,0.0,1
5138_01,3,0,1,47,1,1,40.0,0,0.0,3815.0,0.0,2054,1420,322.0,0.0,1
5140_01,1,1,7,840,2,2,23.0,0,0.0,0.0,0.0,2130,412,0.0,0.0,1
5142_01,2,0,6,1050,1,3,4.0,0,0.0,0.0,0.0,2147,614,0.0,0.0,1
5142_02,2,0,6,1050,1,3,20.0,0,859.0,3.0,0.0,1495,614,939.0,0.0,0
5142_03,2,1,6,1050,1,3,21.0,0,0.0,0.0,0.0,1150,614,0.0,0.0,1
5142_04,2,0,6,1050,1,3,4.0,0,0.0,0.0,0.0,2188,925,0.0,0.0,1
5144_01,1,1,7,830,1,3,19.0,-1,0.0,0.0,0.0,1915,1560,0.0,0.0,1
5145_01,1,1,7,841,2,3,18.0,0,0.0,0.0,0.0,2715,1888,0.0,0.0,1
5146_01,1,0,6,986,2,1,26.0,0,7.0,751.0,0.0,2823,1577,38.0,0.0,1
5148_01,1,0,6,1051,1,3,13.0,0,0.0,63.0,54.0,303,2265,20.0,916.0,0
5148_02,1,1,7,831,1,3,16.0,0,0.0,0.0,0.0,1463,137,0.0,0.0,1
5151_01,2,1,6,1052,1,3,14.0,0,0.0,0.0,0.0,339,1146,0.0,0.0,1
5152_01,3,0,2,199,2,3,40.0,0,0.0,553.0,10.0,891,271,2787.0,52.0,0
5154_01,2,0,5,321,1,3,34.0,1,38.0,0.0,606.0,173,431,0.0,404.0,0
5156_01,3,1,2,200,2,1,21.0,0,0.0,0.0,0.0,1900,1203,0.0,0.0,1
5156_02,3,0,2,200,2,3,29.0,0,0.0,4198.0,227.0,1985,1203,1.0,1415.0,1
5157_01,1,-1,7,844,2,3,40.0,0,814.0,12.0,2.0,594,1119,-1.0,79.0,1
5158_01,1,0,6,1054,1,3,16.0,0,0.0,1.0,0.0,1649,320,-1.0,61.0,0
5160_01,1,0,7,832,1,3,37.0,0,732.0,-1.0,-1.0,137,1054,156.0,0.0,0
5161_01,2,1,4,156,2,1,41.0,0,0.0,0.0,0.0,710,2115,0.0,0.0,1
5162_01,2,1,6,988,2,1,16.0,0,0.0,0.0,0.0,905,1274,0.0,0.0,1
5162_02,2,0,6,988,2,1,39.0,0,98.0,0.0,125.0,2526,1274,0.0,1082.0,0
5163_01,1,1,5,322,1,3,30.0,0,0.0,0.0,0.0,2272,511,0.0,0.0,1
5163_02,1,0,5,322,1,3,40.0,0,151.0,0.0,713.0,120,1845,0.0,0.0,1
5165_01,1,0,6,989,2,3,63.0,0,0.0,281.0,94.0,2229,1962,0.0,270.0,1
5166_01,2,0,4,163,1,3,32.0,0,382.0,0.0,477.0,2108,51,22.0,2.0,1
5167_01,1,0,6,990,2,3,47.0,0,1.0,17.0,0.0,744,1755,1069.0,0.0,0
5170_01,1,0,6,1056,1,1,23.0,0,0.0,306.0,392.0,740,190,9.0,13.0,0
5171_01,1,0,6,991,2,3,23.0,0,0.0,7.0,0.0,600,650,190.0,501.0,0
5173_01,2,1,6,1057,1,3,19.0,0,0.0,0.0,0.0,2783,1268,0.0,0.0,1
5174_01,3,1,3,159,1,1,44.0,0,0.0,0.0,0.0,1766,192,0.0,0.0,1
5174_02,3,0,3,159,1,3,29.0,0,6.0,5.0,0.0,291,192,6235.0,434.0,0
5175_01,1,0,7,834,1,3,21.0,0,582.0,0.0,0.0,713,12,148.0,53.0,0
5176_01,1,0,5,323,1,3,23.0,0,576.0,207.0,0.0,2858,1223,0.0,9.0,0
5177_01,3,0,2,201,2,3,26.0,1,0.0,0.0,0.0,2291,483,0.0,0.0,1
5179_01,3,1,3,160,1,1,47.0,0,0.0,0.0,0.0,1844,271,0.0,0.0,1
5180_01,1,1,7,835,1,2,20.0,0,0.0,0.0,0.0,1902,1578,-1.0,0.0,1
5181_01,3,-1,2,175,1,3,48.0,0,0.0,0.0,0.0,154,1407,0.0,0.0,1
5182_01,1,1,7,836,1,3,4.0,0,0.0,0.0,0.0,1476,157,0.0,0.0,1
5182_02,1,0,7,836,1,3,25.0,0,322.0,0.0,81.0,657,157,3.0,298.0,1
5184_01,1,0,7,837,1,3,0.0,0,0.0,0.0,0.0,1872,490,0.0,0.0,1
5185_01,2,0,5,330,2,3,29.0,0,523.0,0.0,21.0,615,2262,4.0,811.0,0
5186_01,1,0,6,1058,1,3,21.0,0,41.0,651.0,2.0,952,580,29.0,0.0,0
5187_01,0,0,5,324,1,3,20.0,0,949.0,0.0,0.0,2224,997,5.0,0.0,0
5188_01,1,0,7,838,1,3,34.0,0,0.0,160.0,0.0,1919,371,611.0,44.0,0
5188_02,1,1,7,838,1,3,9.0,0,0.0,0.0,0.0,1212,1638,0.0,0.0,1
5188_03,1,1,7,838,1,3,12.0,0,0.0,0.0,0.0,2614,371,0.0,0.0,0
5190_01,1,0,6,994,2,3,13.0,0,0.0,0.0,0.0,120,480,0.0,1513.0,0
5192_01,2,1,6,995,2,3,27.0,0,0.0,0.0,0.0,874,1614,0.0,0.0,1
5193_01,3,0,3,202,2,3,34.0,0,0.0,914.0,0.0,221,1072,2433.0,647.0,1
5194_01,3,1,2,176,1,3,18.0,0,0.0,0.0,0.0,2812,352,0.0,0.0,1
5194_02,3,1,2,176,1,1,16.0,0,0.0,0.0,0.0,1342,352,0.0,0.0,1
5196_01,1,1,7,839,1,3,43.0,0,0.0,0.0,0.0,1382,2098,0.0,0.0,1
5196_02,1,1,7,839,1,3,0.0,0,0.0,0.0,0.0,1329,2098,0.0,0.0,0
5197_01,1,0,5,325,1,0,20.0,0,0.0,4.0,761.0,2819,341,22.0,1.0,1
5198_01,2,0,6,1059,1,3,45.0,0,878.0,0.0,430.0,1904,1506,0.0,0.0,0
5199_01,3,0,4,158,2,3,35.0,0,0.0,725.0,3415.0,2395,890,-1.0,1.0,0
5201_01,1,-1,6,1060,1,3,21.0,0,1961.0,96.0,0.0,1110,858,54.0,40.0,0
5202_01,1,1,7,840,1,3,14.0,0,0.0,0.0,0.0,2422,1500,0.0,0.0,1
5204_01,1,0,6,1061,1,2,46.0,0,0.0,153.0,-1.0,1325,1868,0.0,397.0,0
5205_01,1,0,6,997,2,3,22.0,0,261.0,0.0,0.0,2873,1765,107.0,1132.0,0
5205_02,1,0,7,845,2,3,2.0,0,0.0,0.0,0.0,2341,1765,0.0,0.0,1
5205_03,1,-1,7,845,2,3,3.0,0,0.0,0.0,0.0,320,1765,0.0,0.0,1
5206_01,1,1,7,841,1,1,28.0,0,0.0,0.0,0.0,944,1567,0.0,0.0,1
5206_02,1,0,6,1062,1,2,60.0,0,0.0,0.0,789.0,1412,1567,283.0,3.0,0
5206_03,1,0,7,841,1,2,48.0,0,0.0,2.0,72.0,672,1567,554.0,143.0,0
5207_01,1,0,5,331,2,1,18.0,0,51.0,339.0,1.0,1745,183,0.0,436.0,1
5207_02,1,0,6,998,2,3,31.0,0,1364.0,0.0,0.0,825,183,0.0,21.0,0
5208_01,3,1,3,163,1,1,26.0,0,0.0,0.0,0.0,1715,1319,0.0,0.0,1
5208_02,3,0,3,163,1,1,41.0,0,717.0,641.0,2.0,2555,1319,1559.0,4828.0,0
5209_01,1,0,6,999,2,3,26.0,0,168.0,-1.0,382.0,2539,1110,166.0,0.0,1
5210_01,1,0,6,1063,1,3,29.0,0,0.0,43.0,693.0,1915,1560,0.0,0.0,1
5211_01,1,0,5,332,2,3,24.0,0,666.0,938.0,1.0,985,987,0.0,-1.0,0
5213_01,1,0,6,1064,1,3,25.0,0,10.0,0.0,908.0,1004,277,5.0,0.0,1
5214_01,1,0,7,842,1,1,0.0,0,0.0,0.0,0.0,2863,1960,0.0,0.0,0
5216_01,1,1,7,843,1,3,30.0,0,0.0,0.0,0.0,323,526,0.0,0.0,0
5217_01,3,1,2,177,1,1,18.0,0,0.0,0.0,0.0,1901,2030,0.0,0.0,1
5217_02,3,1,2,177,1,1,32.0,0,0.0,0.0,0.0,2587,2057,0.0,0.0,1
5218_01,1,0,6,1000,2,3,28.0,0,0.0,0.0,0.0,2707,89,525.0,1889.0,0
5220_01,2,0,4,165,1,3,21.0,0,2206.0,0.0,353.0,377,360,0.0,19.0,0
5221_01,1,0,6,1065,1,3,25.0,0,0.0,528.0,8.0,1761,943,153.0,0.0,0
5223_01,2,0,6,1002,2,1,47.0,0,275.0,0.0,-1.0,1364,1734,24.0,0.0,1
5223_02,2,1,6,1002,2,2,-1.0,0,0.0,0.0,0.0,2125,1734,0.0,0.0,1
5223_03,2,1,6,1002,2,3,8.0,0,0.0,0.0,0.0,99,1506,0.0,0.0,1
5224_01,1,0,6,1003,2,3,24.0,0,0.0,0.0,56.0,1698,2274,564.0,880.0,0
5225_01,2,1,5,334,2,3,30.0,0,0.0,0.0,0.0,2151,1570,0.0,0.0,1
5226_01,1,1,7,848,2,2,24.0,0,0.0,0.0,0.0,1337,2222,0.0,0.0,1
5227_01,1,1,7,849,2,3,13.0,0,0.0,0.0,0.0,984,975,0.0,0.0,1
5229_01,1,0,5,335,2,0,16.0,0,0.0,0.0,19.0,1823,1104,971.0,0.0,0
5230_01,2,0,6,1004,2,3,23.0,0,263.0,0.0,1548.0,2526,238,44.0,0.0,1
5234_01,2,0,6,1067,1,3,16.0,0,271.0,0.0,2251.0,1789,1549,117.0,0.0,1
5235_01,1,0,7,844,1,3,29.0,0,30.0,0.0,605.0,315,1796,267.0,6.0,0
5236_01,1,0,5,326,1,3,46.0,0,1.0,0.0,898.0,2341,2076,0.0,96.0,1
5238_01,1,1,7,845,1,2,13.0,0,0.0,0.0,0.0,1224,1813,0.0,0.0,0
5239_01,1,1,7,852,2,3,22.0,0,0.0,0.0,0.0,845,167,0.0,0.0,1
5240_01,1,1,7,853,2,3,29.0,0,0.0,0.0,0.0,806,1589,0.0,0.0,1
5242_01,1,1,7,854,2,3,46.0,0,0.0,0.0,0.0,2068,1238,0.0,0.0,1
5243_01,1,0,6,1005,2,3,24.0,0,1231.0,0.0,0.0,1619,1777,1.0,3.0,1
5243_02,1,1,7,855,2,3,33.0,0,0.0,0.0,0.0,1778,1589,0.0,0.0,1
5244_01,2,0,6,1006,2,3,38.0,0,218.0,0.0,586.0,1191,238,770.0,0.0,0
5246_01,1,1,7,847,1,3,57.0,0,0.0,0.0,0.0,1105,2308,0.0,0.0,1
5246_02,1,0,6,1070,1,3,-1.0,0,0.0,13.0,643.0,2377,2308,47.0,0.0,1
5247_01,1,0,7,848,1,3,38.0,0,6.0,2324.0,0.0,112,740,0.0,0.0,1
5248_01,1,0,7,856,2,3,28.0,0,607.0,0.0,0.0,1494,547,227.0,0.0,1
5249_01,2,0,5,327,1,3,25.0,0,922.0,0.0,1.0,458,1094,91.0,0.0,0
5250_01,2,1,6,1007,2,3,22.0,0,0.0,0.0,0.0,2257,1315,0.0,0.0,1
5251_01,2,0,6,1071,1,3,33.0,0,705.0,0.0,1905.0,2584,1035,13.0,0.0,1
5252_01,1,0,6,1008,2,3,35.0,0,202.0,1309.0,60.0,817,1967,0.0,0.0,1
5253_01,1,0,6,1009,2,3,24.0,0,290.0,64.0,413.0,190,671,35.0,0.0,1
5254_01,3,1,2,202,2,3,31.0,0,0.0,0.0,0.0,1127,1968,0.0,0.0,1
5254_02,3,1,2,202,2,3,16.0,0,0.0,0.0,0.0,470,2013,0.0,0.0,1
5254_03,3,1,0,0,0,3,28.0,0,0.0,0.0,0.0,1658,1968,0.0,0.0,1
5254_04,3,0,2,202,2,1,8.0,0,0.0,0.0,0.0,1226,1968,0.0,0.0,1
5255_01,2,1,6,1010,2,3,20.0,0,0.0,0.0,0.0,1906,1093,0.0,0.0,1
5256_01,2,0,4,159,2,3,26.0,0,41.0,0.0,444.0,2359,437,572.0,0.0,0
5257_01,3,0,2,178,1,1,43.0,0,0.0,1001.0,0.0,2523,476,2393.0,0.0,0
5258_01,3,0,3,204,2,3,70.0,0,241.0,1065.0,0.0,2222,1248,2290.0,2.0,1
5260_01,1,1,7,849,1,1,17.0,0,0.0,0.0,0.0,1172,292,0.0,0.0,1
5262_01,1,1,7,850,1,3,14.0,0,0.0,0.0,0.0,1708,1279,0.0,0.0,1
5264_01,1,1,7,858,2,3,21.0,0,0.0,0.0,0.0,1511,1023,0.0,0.0,1
5264_02,1,0,6,1012,2,1,37.0,0,0.0,0.0,163.0,1661,1023,0.0,486.0,1
5265_01,1,0,6,1073,1,3,15.0,0,0.0,400.0,0.0,1544,1405,0.0,702.0,0
5266_01,3,0,1,64,2,1,20.0,0,0.0,290.0,0.0,1267,228,1866.0,217.0,0
5266_02,3,0,3,205,2,1,36.0,1,13.0,196.0,3.0,540,228,0.0,12323.0,0
5268_01,1,0,6,1013,2,3,14.0,0,0.0,56.0,-1.0,602,733,0.0,2.0,1
5269_01,1,0,5,336,2,3,21.0,0,38.0,1.0,591.0,1664,2214,1.0,31.0,1
5271_01,1,0,6,1075,1,3,28.0,0,89.0,3.0,571.0,485,947,258.0,0.0,0
5272_01,2,1,6,1076,1,3,20.0,0,0.0,0.0,0.0,1928,1965,0.0,0.0,1
5273_01,1,0,6,1077,1,3,26.0,0,0.0,0.0,827.0,2707,2037,1.0,0.0,0
5274_01,1,0,6,1078,1,3,25.0,0,662.0,34.0,0.0,1165,395,79.0,148.0,0
5275_01,1,0,6,1014,2,3,29.0,0,0.0,10.0,0.0,1227,2101,594.0,120.0,0
5276_01,3,0,2,179,1,1,39.0,1,0.0,2868.0,0.0,1853,575,5.0,1968.0,1
5277_01,1,0,6,1079,1,3,18.0,0,0.0,0.0,0.0,2262,712,87.0,1232.0,1
5278_01,3,1,2,203,2,1,37.0,0,0.0,0.0,0.0,2608,659,0.0,0.0,1
5279_01,1,0,7,852,1,3,28.0,0,467.0,-1.0,0.0,2863,1536,0.0,307.0,0
5280_01,1,0,6,1015,2,3,18.0,0,0.0,0.0,2728.0,2221,110,0.0,-1.0,1
5281_01,1,0,6,1080,1,3,30.0,0,0.0,6.0,621.0,2661,2098,-1.0,433.0,0
5282_01,1,0,5,337,2,3,35.0,0,35.0,0.0,14.0,1583,1371,0.0,816.0,1
5282_02,1,0,6,1016,2,3,26.0,0,0.0,196.0,0.0,360,1371,0.0,487.0,1
5282_03,1,1,7,860,2,1,0.0,0,0.0,0.0,0.0,1410,1371,0.0,0.0,1
5287_01,1,0,7,861,2,2,42.0,0,0.0,-1.0,0.0,2040,213,214.0,50.0,1
5288_01,1,0,6,1081,1,0,36.0,0,1.0,716.0,3.0,521,619,0.0,57.0,1
5290_01,1,0,6,1083,1,3,31.0,0,1177.0,2.0,0.0,1757,855,-1.0,1.0,0
5291_01,1,0,7,854,1,1,27.0,0,3905.0,7.0,0.0,2102,2044,4.0,53.0,0
5292_01,3,0,3,206,2,3,25.0,0,0.0,4313.0,0.0,1479,140,175.0,60.0,1
5297_01,1,1,7,856,1,3,32.0,0,0.0,0.0,0.0,465,705,0.0,0.0,1
5298_01,1,1,7,862,2,3,14.0,0,0.0,0.0,0.0,2819,1527,0.0,0.0,1
5299_01,1,1,7,863,2,3,16.0,0,0.0,0.0,0.0,655,1668,0.0,0.0,1
5300_01,1,1,7,864,2,1,51.0,0,0.0,0.0,0.0,2826,1244,0.0,0.0,1
5301_01,3,1,2,181,1,3,21.0,0,0.0,0.0,0.0,2204,693,0.0,0.0,1
5301_02,3,1,2,181,1,1,31.0,0,0.0,0.0,0.0,547,693,0.0,0.0,1
5303_01,1,0,0,0,0,3,9.0,0,0.0,0.0,0.0,2046,2066,0.0,0.0,0
5303_02,1,0,7,857,1,3,7.0,0,0.0,0.0,0.0,1116,2066,0.0,0.0,1
5303_03,1,0,7,857,1,3,3.0,0,0.0,0.0,0.0,2366,1110,0.0,0.0,1
5303_04,1,1,7,857,1,3,2.0,0,0.0,0.0,0.0,3,1110,0.0,0.0,1
5303_05,1,0,7,857,1,1,7.0,0,0.0,0.0,0.0,2191,1110,0.0,0.0,0
5304_01,2,0,6,1019,2,3,18.0,0,1744.0,0.0,8.0,924,323,8.0,0.0,0
