PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck
5092_01,1,0,6,974,2,3,-1.0,0,7.0,0.0,703.0,2263,1956,66.0,0.0
5094_01,1,1,7,822,1,2,19.0,0,0.0,0.0,0.0,1657,1279,0.0,0.0
5094_02,1,0,6,1037,1,1,20.0,0,0.0,68.0,31.0,780,1279,167.0,381.0
5096_01,2,0,6,975,2,3,54.0,0,1108.0,0.0,53.0,67,589,496.0,0.0
5096_02,2,0,5,328,2,3,21.0,0,542.0,0.0,1222.0,2367,589,98.0,484.0
5098_01,1,0,6,976,2,3,44.0,0,0.0,83.0,0.0,728,2227,68.0,586.0
5098_02,1,1,0,0,0,2,11.0,0,0.0,0.0,0.0,737,2227,0.0,0.0
5098_03,1,1,7,832,2,1,2.0,0,0.0,0.0,0.0,116,2227,0.0,0.0
5099_01,1,0,6,1040,1,3,20.0,0,1330.0,0.0,-1.0,2085,2349,0.0,49.0
5100_01,2,1,6,977,2,3,50.0,0,0.0,0.0,0.0,2752,2204,0.0,0.0
5101_01,1,0,6,978,2,3,27.0,0,0.0,91.0,945.0,1104,957,0.0,0.0
5102_01,1,0,6,1041,1,2,28.0,0,0.0,0.0,3.0,2238,302,654.0,0.0
5107_01,1,0,6,1042,1,3,33.0,0,1449.0,0.0,0.0,880,2344,0.0,0.0
5110_01,2,1,4,155,2,1,23.0,0,0.0,0.0,0.0,1575,1614,0.0,0.0
5113_01,1,0,7,836,2,3,22.0,0,0.0,0.0,0.0,19,855,889.0,0.0
5114_01,2,1,6,979,2,3,44.0,0,0.0,0.0,0.0,2836,2084,0.0,0.0
5117_01,2,0,5,318,1,3,45.0,-1,458.0,0.0,838.0,2864,590,0.0,3.0
5118_01,3,0,2,198,2,1,20.0,0,-1.0,2988.0,0.0,2342,1275,419.0,106.0
5119_01,2,0,5,319,1,3,26.0,0,6.0,0.0,1041.0,1760,1582,-1.0,0.0
5121_01,1,-1,7,826,1,3,18.0,0,0.0,0.0,19.0,369,606,746.0,5.0
5123_01,1,0,6,1043,1,2,21.0,0,742.0,0.0,15.0,1919,1050,0.0,0.0
5131_01,3,0,2,172,1,1,26.0,0,-1.0,5824.0,0.0,1417,36,327.0,1508.0
5131_02,3,1,2,172,1,1,55.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0
5134_01,2,0,5,329,2,3,24.0,0,1347.0,0.0,1.0,772,452,2.0,7.0
5135_01,1,0,6,1047,1,3,27.0,0,0.0,0.0,70.0,1436,1636,2026.0,13.0
5139_01,0,0,6,1048,1,1,18.0,0,231.0,508.0,594.0,434,912,0.0,585.0
5141_01,2,1,6,1049,1,3,20.0,0,0.0,0.0,0.0,2581,2353,0.0,0.0
5143_01,1,0,6,985,2,3,31.0,0,0.0,820.0,16.0,303,67,29.0,2.0
5147_01,1,0,7,842,2,3,37.0,0,5.0,0.0,849.0,896,725,0.0,0.0
5149_01,3,0,2,173,1,2,37.0,1,0.0,16963.0,0.0,1882,1684,11483.0,5220.0
5149_02,3,1,2,173,1,1,57.0,0,0.0,0.0,0.0,483,1684,0.0,0.0
5150_01,2,1,6,987,2,3,39.0,0,0.0,0.0,0.0,2181,1309,0.0,0.0
5153_01,1,1,7,843,2,3,20.0,0,0.0,0.0,0.0,2062,1780,0.0,0.0
5155_01,2,0,6,1053,1,3,18.0,0,85.0,0.0,683.0,1409,238,570.0,0.0
5159_01,3,0,2,174,1,1,29.0,1,47.0,2914.0,0.0,1445,681,-1.0,259.0
5159_02,3,0,2,174,1,1,31.0,0,0.0,837.0,0.0,2685,681,1.0,4102.0
5164_01,3,1,3,201,2,1,27.0,0,0.0,0.0,0.0,1579,1910,0.0,-1.0
5164_02,3,1,0,0,0,3,43.0,0,0.0,0.0,0.0,2547,1910,0.0,0.0
5168_01,1,0,6,1055,1,3,-1.0,0,0.0,0.0,27.0,80,1264,1358.0,0.0
5169_01,2,0,4,164,1,1,32.0,0,679.0,138.0,4.0,1130,1950,359.0,0.0
5172_01,1,0,7,833,1,3,19.0,0,0.0,180.0,712.0,1564,433,0.0,886.0
5178_01,1,0,6,992,2,3,50.0,0,171.0,537.0,37.0,283,1875,0.0,3.0
5183_01,1,0,6,993,2,3,19.0,0,0.0,0.0,717.0,82,2380,0.0,0.0
5189_01,3,0,1,63,2,1,44.0,0,0.0,2175.0,0.0,160,1369,25.0,-1.0
5191_01,3,0,4,157,2,3,49.0,0,0.0,291.0,0.0,1650,113,1320.0,2092.0
5195_01,3,0,3,161,1,1,30.0,0,4.0,92.0,2488.0,2624,1176,2182.0,1210.0
5200_01,1,0,6,996,2,3,41.0,0,824.0,0.0,0.0,440,1755,0.0,47.0
5203_01,3,0,3,162,1,1,34.0,0,0.0,7492.0,25.0,2856,1932,1116.0,3.0
5203_02,3,1,3,162,1,1,30.0,0,0.0,0.0,0.0,1550,1932,0.0,0.0
5212_01,1,0,7,846,2,2,22.0,0,0.0,305.0,148.0,361,2121,250.0,134.0
5215_01,3,0,5,333,2,3,29.0,0,0.0,17.0,0.0,1046,1391,0.0,7312.0
5219_01,2,1,6,1001,2,3,32.0,0,0.0,0.0,0.0,2744,187,0.0,0.0
5219_02,2,0,6,1001,2,2,40.0,0,162.0,0.0,1599.0,1091,187,-1.0,0.0
5222_01,1,1,7,847,2,3,50.0,0,0.0,0.0,0.0,116,231,0.0,0.0
5228_01,1,0,7,850,2,2,31.0,0,0.0,0.0,0.0,1041,1603,267.0,507.0
5228_02,1,1,7,850,2,1,1.0,0,-1.0,0.0,0.0,715,1603,-1.0,0.0
5231_01,1,0,7,851,2,3,30.0,0,42.0,2.0,1565.0,1610,1721,1961.0,0.0
5232_01,3,0,3,203,2,1,-1.0,1,4195.0,45.0,0.0,2386,521,6298.0,438.0
5232_02,3,0,3,203,2,1,41.0,0,0.0,83.0,0.0,2023,521,3817.0,1115.0
5233_01,2,0,6,1066,1,3,34.0,0,224.0,0.0,995.0,1965,235,0.0,0.0
5237_01,2,1,6,1068,1,3,14.0,0,0.0,0.0,0.0,2881,360,0.0,0.0
5241_01,1,0,6,1069,1,1,13.0,0,1.0,457.0,93.0,283,2024,23.0,0.0
5241_02,1,1,7,846,1,2,16.0,0,0.0,0.0,0.0,147,2024,0.0,0.0
5245_01,3,0,1,48,1,1,25.0,0,0.0,2386.0,0.0,1055,1052,417.0,425.0
5259_01,1,0,7,857,2,1,17.0,0,68.0,5.0,0.0,990,643,692.0,81.0
5261_01,1,0,6,1011,2,3,41.0,0,1673.0,729.0,0.0,2809,2390,-1.0,0.0
5263_01,2,0,6,1072,1,1,28.0,0,1431.0,0.0,39.0,1848,1750,3.0,0.0
5267_01,1,0,7,851,1,3,3.0,0,0.0,0.0,0.0,2429,1441,0.0,0.0
5267_02,1,1,7,851,1,3,18.0,0,0.0,0.0,0.0,1458,1441,0.0,0.0
5267_03,1,0,6,1074,1,3,20.0,0,62.0,272.0,1613.0,2600,1441,88.0,41.0
5270_01,1,1,0,0,0,2,32.0,0,0.0,0.0,0.0,1501,1714,0.0,0.0
5283_01,1,0,7,853,1,2,59.0,0,0.0,179.0,225.0,62,2275,6.0,304.0
5284_01,3,1,5,328,1,3,52.0,0,0.0,0.0,0.0,2323,2298,0.0,0.0
5285_01,3,1,3,164,1,3,47.0,0,0.0,0.0,0.0,345,1633,0.0,0.0
5286_01,3,0,4,166,1,1,56.0,0,-1.0,1213.0,2.0,743,1865,3081.0,24.0
5289_01,2,0,6,1082,1,3,24.0,0,54.0,370.0,725.0,244,820,0.0,0.0
5293_01,1,0,7,855,1,3,13.0,0,893.0,0.0,0.0,1101,1838,0.0,0.0
5293_02,1,0,5,329,1,3,15.0,0,905.0,13.0,43.0,2605,1838,19.0,0.0
5294_01,1,0,6,1017,2,3,40.0,0,0.0,316.0,121.0,1215,1661,434.0,0.0
5295_01,0,0,2,180,1,1,30.0,0,710.0,29.0,1618.0,1776,1803,3605.0,367.0
5296_01,3,0,3,207,2,3,25.0,0,0.0,32.0,0.0,1715,1828,2095.0,692.0
5302_01,2,0,6,1018,2,3,10.0,0,0.0,0.0,0.0,2674,1678,0.0,0.0
5306_01,2,0,6,1020,2,1,28.0,0,794.0,0.0,614.0,1513,862,0.0,0.0
5306_02,2,0,4,160,2,3,36.0,0,41.0,0.0,3509.0,1234,862,0.0,0.0
5308_01,1,0,7,865,2,2,12.0,0,0.0,0.0,0.0,903,122,0.0,0.0
5308_02,1,1,7,865,2,3,26.0,0,0.0,0.0,0.0,213,122,0.0,0.0
5308_03,1,0,7,865,2,3,33.0,0,0.0,26.0,70.0,112,122,0.0,678.0
5309_01,3,1,3,165,1,3,42.0,0,0.0,-1.0,0.0,2724,1288,0.0,0.0
5311_01,1,1,7,858,1,3,31.0,0,0.0,0.0,0.0,1671,296,0.0,0.0
5317_01,1,0,7,866,2,3,20.0,0,775.0,3.0,0.0,2806,2380,30.0,0.0
5317_02,1,1,7,866,2,1,24.0,0,0.0,0.0,0.0,5,2380,0.0,0.0
5318_01,1,1,7,859,1,3,37.0,0,0.0,0.0,0.0,1169,2333,0.0,0.0
5318_02,1,0,6,1088,1,3,19.0,0,33.0,1972.0,14.0,1781,2333,0.0,1.0
5319_01,2,0,6,1089,1,3,13.0,0,1082.0,91.0,64.0,2433,1488,0.0,-1.0
5321_01,1,0,6,1022,2,2,23.0,0,8.0,0.0,0.0,2378,1906,340.0,310.0
5324_01,1,-1,7,860,1,3,44.0,0,0.0,0.0,0.0,2051,617,0.0,0.0
5328_01,3,1,3,166,1,3,36.0,0,0.0,0.0,0.0,1940,1620,0.0,0.0
5329_01,1,0,5,331,1,3,79.0,0,0.0,53.0,0.0,2544,1777,4.0,1568.0
5329_02,1,1,7,861,1,2,1.0,0,0.0,0.0,0.0,2565,1777,0.0,0.0
5329_03,1,0,7,861,1,3,12.0,0,0.0,0.0,0.0,954,1777,0.0,0.0
5329_04,1,0,7,861,1,3,8.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0
5329_05,1,0,0,0,0,2,45.0,0,0.0,311.0,115.0,809,1777,4.0,328.0
5329_06,1,0,7,861,1,3,10.0,0,0.0,0.0,0.0,1514,1777,0.0,0.0
5329_07,1,0,7,861,1,3,3.0,0,0.0,0.0,0.0,2400,1777,0.0,0.0
5332_01,1,0,6,1096,1,3,37.0,0,24.0,1361.0,0.0,23,1471,0.0,0.0
5335_01,3,1,1,49,1,1,43.0,0,0.0,0.0,0.0,1777,706,0.0,0.0
5335_02,3,1,1,49,1,3,38.0,0,0.0,0.0,0.0,1087,706,0.0,0.0
5335_03,3,0,1,49,1,1,33.0,0,4781.0,4132.0,0.0,1197,1075,4.0,39.0
5335_04,3,0,1,49,1,1,25.0,0,13.0,3209.0,0.0,1646,706,24.0,330.0
5336_01,1,0,6,1097,1,3,42.0,0,0.0,3.0,693.0,1605,393,50.0,0.0
5338_01,1,-1,6,1025,2,3,35.0,0,0.0,1046.0,2.0,1444,149,0.0,0.0
5339_01,3,0,3,167,1,1,35.0,0,0.0,2301.0,0.0,840,1479,302.0,728.0
5339_02,3,0,3,167,1,3,30.0,0,0.0,2895.0,0.0,1755,1479,77.0,26.0
5339_03,3,1,3,167,1,1,33.0,0,0.0,0.0,0.0,2533,1479,0.0,0.0
5342_01,1,0,5,338,2,3,30.0,0,641.0,0.0,0.0,358,2024,0.0,1.0
5349_01,1,1,7,863,1,2,23.0,0,0.0,0.0,0.0,1656,146,0.0,0.0
5352_01,1,1,7,864,1,0,13.0,0,0.0,0.0,0.0,1152,442,0.0,0.0
5357_01,3,1,2,184,1,3,32.0,0,0.0,0.0,0.0,1743,1528,0.0,0.0
5357_02,3,1,2,184,1,3,17.0,0,0.0,0.0,0.0,1183,1195,0.0,0.0
5357_03,3,0,2,184,1,1,37.0,1,1181.0,797.0,0.0,2740,2314,2490.0,1.0
5357_04,3,0,2,184,1,3,49.0,0,0.0,300.0,0.0,2588,1528,1822.0,349.0
5358_01,3,0,5,335,1,3,53.0,0,0.0,1634.0,0.0,1137,1029,1.0,503.0
5364_01,1,1,7,866,1,1,27.0,0,0.0,0.0,-1.0,2046,654,0.0,0.0
5369_01,2,0,6,1103,1,3,26.0,0,178.0,0.0,1168.0,307,431,0.0,0.0
5369_02,2,0,4,169,1,3,50.0,0,2335.0,2.0,46.0,2308,431,1.0,0.0
5369_03,2,1,6,1103,1,1,17.0,0,0.0,0.0,0.0,1815,431,0.0,0.0
5370_01,1,0,7,867,1,3,22.0,0,0.0,0.0,906.0,1028,560,-1.0,2.0
5371_01,2,1,6,1027,2,3,8.0,0,0.0,0.0,0.0,2319,52,0.0,0.0
5371_02,2,0,5,341,2,3,42.0,0,620.0,0.0,318.0,1047,52,0.0,16.0
5371_03,2,1,6,1027,2,3,30.0,0,0.0,0.0,0.0,2101,52,0.0,0.0
5371_04,2,0,6,1027,2,1,4.0,0,0.0,0.0,0.0,20,52,0.0,0.0
5373_01,0,0,6,1028,2,3,27.0,0,465.0,0.0,76.0,368,895,2.0,883.0
5376_01,3,1,3,171,1,1,15.0,0,0.0,0.0,0.0,810,1574,0.0,0.0
5376_02,3,1,3,171,1,3,38.0,0,0.0,0.0,0.0,2436,1574,0.0,0.0
5377_01,3,1,3,172,1,1,51.0,0,0.0,0.0,0.0,2285,330,0.0,0.0
5381_01,2,0,6,1031,2,3,26.0,0,766.0,0.0,145.0,1576,497,1284.0,170.0
5382_01,3,1,3,211,2,1,34.0,0,0.0,-1.0,0.0,1180,1703,0.0,0.0
5382_02,3,1,3,211,2,1,45.0,0,0.0,0.0,0.0,749,1703,0.0,0.0
5386_01,1,1,7,868,1,3,18.0,0,0.0,0.0,0.0,1514,391,0.0,0.0
5391_01,1,0,6,1107,1,2,21.0,0,0.0,1.0,0.0,2831,7,660.0,0.0
5393_01,1,0,6,1108,1,3,23.0,0,744.0,0.0,0.0,2734,1813,16.0,193.0
5398_01,2,1,6,1110,1,3,24.0,0,0.0,0.0,0.0,1032,2365,0.0,0.0
5399_01,1,0,6,1033,2,3,20.0,0,0.0,50.0,50.0,38,1320,1179.0,3.0
5400_01,1,1,0,0,0,3,32.0,0,0.0,0.0,0.0,1404,2233,0.0,0.0
5403_01,0,0,5,345,2,3,22.0,0,0.0,0.0,1.0,573,2277,1.0,785.0
5405_01,1,0,5,339,1,3,13.0,0,94.0,0.0,0.0,2632,207,889.0,0.0
5407_01,2,-1,5,346,2,3,42.0,0,0.0,0.0,0.0,164,2144,0.0,0.0
5409_01,1,0,5,347,2,3,19.0,0,0.0,0.0,0.0,363,99,791.0,0.0
5417_01,2,0,5,348,2,3,24.0,0,372.0,-1.0,1.0,2101,1239,0.0,3085.0
5419_01,1,0,6,1115,1,2,45.0,0,153.0,111.0,16.0,1501,1178,10.0,488.0
5426_01,1,0,6,1038,2,3,35.0,0,91.0,1797.0,123.0,1376,45,0.0,163.0
5428_01,1,0,6,1039,2,3,16.0,0,444.0,0.0,1.0,2576,780,231.0,84.0
5428_02,1,1,0,0,0,3,16.0,0,0.0,0.0,0.0,2542,780,0.0,0.0
5429_01,1,0,6,1119,1,3,43.0,0,49.0,20.0,0.0,1735,1009,0.0,1075.0
5432_01,1,0,6,1120,1,3,31.0,0,0.0,8.0,1987.0,1682,1351,0.0,0.0
5433_01,3,0,1,66,2,3,-1.0,0,0.0,4853.0,0.0,1368,871,150.0,50.0
5439_01,2,0,6,1040,2,3,22.0,0,1301.0,0.0,545.0,826,2290,0.0,8.0
5442_01,1,0,6,1042,2,3,48.0,0,0.0,79.0,0.0,2652,1335,4.0,1366.0
5444_01,1,0,6,1043,2,1,20.0,0,557.0,164.0,1.0,1851,1595,0.0,0.0
5448_01,2,0,4,165,2,3,35.0,0,1400.0,0.0,984.0,2242,1280,0.0,0.0
5449_01,1,0,0,0,0,1,23.0,0,56.0,272.0,35.0,2785,878,264.0,0.0
5456_01,1,0,6,1128,1,3,28.0,0,478.0,0.0,202.0,1945,1780,0.0,36.0
5460_01,1,0,6,1130,1,2,19.0,0,24.0,1.0,115.0,465,2280,37.0,479.0
5461_01,3,0,5,352,2,1,45.0,0,0.0,2570.0,0.0,2468,821,1510.0,2777.0
5464_01,1,0,5,353,2,3,16.0,0,41.0,0.0,0.0,695,1513,1029.0,624.0
5473_01,1,0,7,879,1,3,3.0,0,0.0,0.0,0.0,2332,2185,0.0,0.0
5473_02,1,0,6,1133,1,2,60.0,0,-1.0,0.0,0.0,1913,2185,690.0,0.0
5481_01,3,1,2,209,2,3,33.0,1,0.0,0.0,0.0,592,675,0.0,0.0
5482_01,1,0,5,354,2,1,25.0,0,5.0,471.0,0.0,1026,83,1.0,216.0
5482_02,1,0,6,1049,2,3,37.0,0,867.0,6.0,0.0,1915,1560,0.0,0.0
5486_01,2,0,6,1051,2,0,51.0,0,29.0,0.0,1789.0,1932,585,2.0,0.0
5493_01,1,1,7,883,2,1,29.0,0,0.0,0.0,0.0,630,2121,0.0,0.0
5495_01,2,1,6,1138,1,3,39.0,0,0.0,0.0,0.0,1906,2267,0.0,0.0
5498_01,1,1,7,883,1,3,29.0,0,0.0,0.0,0.0,1814,1887,0.0,0.0
5498_02,1,1,7,883,1,3,27.0,0,0.0,0.0,0.0,1567,1887,0.0,0.0
5502_01,1,0,6,1139,1,3,38.0,0,0.0,2016.0,0.0,2160,229,4.0,0.0
5503_01,1,0,5,355,2,3,13.0,0,1601.0,1.0,0.0,2863,1547,1.0,0.0
5505_01,1,0,6,1054,2,0,33.0,0,588.0,1.0,0.0,2723,172,2.0,64.0
5505_02,1,-1,7,886,2,3,45.0,0,0.0,0.0,0.0,644,397,0.0,0.0
5505_03,1,0,7,886,2,1,0.0,0,0.0,0.0,0.0,1463,397,0.0,-1.0
5513_01,1,1,7,888,2,2,18.0,0,0.0,0.0,0.0,1005,2055,0.0,0.0
5513_02,1,1,7,888,2,3,0.0,0,0.0,0.0,0.0,2067,2055,0.0,0.0
5513_03,1,0,6,1056,2,3,38.0,0,28.0,0.0,0.0,1505,2055,696.0,0.0
5513_04,1,-1,7,888,2,1,0.0,0,0.0,0.0,0.0,2398,2055,-1.0,0.0
5516_01,1,0,6,1057,2,1,21.0,0,0.0,0.0,9.0,1482,1235,0.0,630.0
5518_01,3,0,1,68,2,1,56.0,0,166.0,1006.0,0.0,879,493,1729.0,16.0
5519_01,3,-1,1,69,2,3,38.0,0,0.0,374.0,223.0,2011,1248,629.0,78.0
5525_01,2,0,6,1142,1,0,35.0,0,221.0,10.0,361.0,931,1473,16.0,8.0
5532_01,1,0,5,359,2,1,34.0,0,0.0,12.0,706.0,1861,816,1.0,0.0
5533_01,1,0,7,892,2,3,15.0,0,4.0,0.0,0.0,1996,1065,697.0,43.0
5534_01,1,0,5,348,1,2,22.0,0,0.0,225.0,117.0,865,759,0.0,317.0
5542_01,2,0,6,1148,1,3,28.0,0,2287.0,0.0,276.0,958,686,16.0,0.0
5547_01,1,1,7,887,1,3,18.0,0,0.0,0.0,0.0,1917,842,0.0,0.0
5548_01,3,0,4,167,2,1,47.0,0,0.0,2882.0,0.0,1099,682,324.0,603.0
5549_01,3,1,4,177,1,3,23.0,0,0.0,0.0,0.0,1197,641,0.0,0.0
5553_01,2,1,6,1151,1,3,44.0,0,0.0,0.0,0.0,1512,2148,0.0,0.0
5553_02,2,0,6,1151,1,3,18.0,0,163.0,0.0,1079.0,2827,2148,0.0,0.0
5554_01,1,1,7,889,1,3,21.0,0,0.0,0.0,-1.0,1840,2007,0.0,0.0
5558_01,2,0,0,0,0,3,65.0,0,1004.0,0.0,108.0,1234,135,47.0,22.0
5562_01,3,1,4,169,2,3,18.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0
5562_02,3,1,4,169,2,1,27.0,0,0.0,0.0,0.0,689,1222,0.0,0.0
5564_01,1,0,6,1152,1,3,16.0,0,641.0,0.0,0.0,66,1880,118.0,814.0
5565_01,1,0,7,898,2,3,17.0,0,17.0,275.0,0.0,829,374,616.0,0.0
5567_01,1,0,6,1064,2,3,19.0,0,1237.0,0.0,0.0,1546,2151,0.0,7.0
5570_01,1,1,7,899,2,2,33.0,0,0.0,0.0,0.0,2282,739,0.0,0.0
5576_01,1,0,6,1065,2,3,20.0,0,296.0,0.0,397.0,1958,1266,0.0,1.0
5577_01,1,1,7,901,2,2,10.0,-1,0.0,0.0,0.0,2622,1567,0.0,0.0
5577_02,1,0,7,901,2,3,6.0,0,0.0,0.0,0.0,1630,1567,0.0,-1.0
5577_03,1,1,7,901,2,3,0.0,0,0.0,0.0,0.0,2767,454,0.0,0.0
5577_04,1,1,7,901,2,3,0.0,0,0.0,-1.0,0.0,1915,1560,0.0,0.0
5577_05,1,1,7,901,2,3,4.0,0,0.0,0.0,0.0,2786,1567,0.0,0.0
5579_01,3,1,2,189,1,3,-1.0,0,0.0,0.0,0.0,1911,1952,0.0,0.0
5584_01,2,1,6,1157,1,3,27.0,0,0.0,0.0,0.0,1806,964,0.0,0.0
5584_02,2,0,5,350,1,1,54.0,0,2083.0,0.0,21.0,437,964,0.0,0.0
5588_01,2,0,6,1066,2,3,24.0,0,18.0,25.0,0.0,2569,1466,0.0,1256.0
5588_02,2,1,6,1066,2,3,47.0,0,0.0,0.0,0.0,1885,1466,0.0,0.0
5588_03,2,1,6,1066,2,3,16.0,0,0.0,0.0,0.0,478,1466,0.0,0.0
5588_04,0,0,6,1066,2,3,59.0,0,4.0,10.0,1143.0,468,1315,0.0,0.0
5588_05,2,1,6,1066,2,3,31.0,0,0.0,0.0,0.0,1130,1466,0.0,0.0
5590_01,2,1,5,362,2,3,28.0,0,0.0,0.0,0.0,1681,2025,0.0,0.0
5593_01,1,0,6,1162,1,3,23.0,0,-1.0,0.0,0.0,707,110,0.0,809.0
5597_01,1,0,6,1068,2,1,19.0,0,0.0,680.0,0.0,600,2278,7.0,0.0
5600_01,1,1,7,896,1,2,18.0,0,0.0,0.0,0.0,2515,440,0.0,0.0
5604_01,2,0,6,1070,2,2,28.0,0,394.0,35.0,217.0,503,1954,0.0,0.0
5605_01,1,0,6,1071,2,3,13.0,0,730.0,0.0,402.0,1260,2399,0.0,0.0
5607_01,2,1,5,366,2,3,33.0,0,0.0,0.0,0.0,155,1309,0.0,0.0
5612_01,1,1,7,905,2,3,28.0,0,0.0,0.0,0.0,2041,87,0.0,0.0
5617_01,1,0,6,1074,2,3,17.0,0,2109.0,0.0,0.0,98,1636,0.0,41.0
5620_01,2,0,5,351,1,3,36.0,1,79.0,0.0,1220.0,15,734,0.0,0.0
5620_02,2,0,6,1165,1,3,29.0,1,1221.0,0.0,460.0,2203,734,0.0,0.0
5621_01,1,0,7,909,2,3,18.0,0,0.0,0.0,0.0,2726,1467,470.0,340.0
5624_01,1,1,7,910,2,3,37.0,0,0.0,0.0,0.0,1915,1560,0.0,-1.0
5630_01,3,0,2,215,2,3,36.0,0,0.0,0.0,0.0,2486,1867,0.0,0.0
5632_01,3,1,3,177,1,3,44.0,0,0.0,0.0,0.0,110,1955,0.0,0.0
5633_01,1,0,6,1167,1,3,21.0,0,733.0,8.0,130.0,1517,295,0.0,61.0
5634_01,2,0,4,172,2,3,20.0,0,270.0,1.0,2127.0,2751,760,0.0,181.0
5635_01,1,0,5,367,2,3,45.0,0,838.0,5.0,0.0,19,1069,153.0,0.0
5636_01,1,0,5,353,1,3,28.0,0,0.0,76.0,0.0,1763,1878,5.0,909.0
5638_01,1,1,7,912,2,3,20.0,0,0.0,0.0,0.0,2051,1507,0.0,0.0
5641_01,1,1,7,914,2,3,18.0,0,0.0,0.0,0.0,2215,928,0.0,0.0
5649_01,2,1,6,1170,1,1,-1.0,0,0.0,0.0,0.0,424,924,0.0,0.0
5654_01,1,0,7,904,1,3,19.0,0,787.0,2.0,20.0,1536,1304,0.0,0.0
5656_01,1,0,6,1173,1,2,27.0,0,0.0,0.0,632.0,1472,1368,53.0,7.0
5657_01,3,0,1,70,2,1,26.0,0,0.0,0.0,6.0,157,509,2567.0,2273.0
5658_01,2,0,6,1174,1,3,29.0,0,921.0,0.0,632.0,2032,463,705.0,1.0
5660_01,2,0,5,354,1,3,18.0,0,113.0,0.0,0.0,359,2324,117.0,817.0
5664_01,1,0,7,917,2,3,12.0,0,0.0,0.0,0.0,1623,2250,0.0,0.0
5664_02,1,0,7,917,2,3,0.0,0,0.0,0.0,0.0,843,2250,0.0,0.0
5664_03,1,-1,7,917,2,3,2.0,0,0.0,0.0,0.0,87,2250,0.0,0.0
5664_04,1,0,6,1081,2,1,16.0,-1,0.0,642.0,72.0,1075,2250,0.0,3.0
5665_01,1,0,6,1082,2,3,17.0,0,18.0,2.0,0.0,2723,62,0.0,1020.0
5666_01,2,0,5,356,1,3,20.0,0,1864.0,0.0,207.0,2338,618,0.0,-1.0
5668_01,3,1,5,369,2,3,30.0,0,0.0,0.0,0.0,1087,1419,0.0,0.0
5669_01,1,1,7,918,2,3,20.0,0,0.0,0.0,0.0,1544,935,0.0,0.0
5670_01,1,1,7,919,2,2,31.0,0,0.0,0.0,0.0,1396,1277,0.0,0.0
5672_01,1,1,7,908,1,3,13.0,0,0.0,0.0,0.0,756,2364,0.0,0.0
5675_01,1,0,5,370,2,1,23.0,0,7.0,0.0,651.0,2001,303,0.0,0.0
5676_01,1,0,7,909,1,3,19.0,0,0.0,0.0,0.0,2091,1858,0.0,0.0
5678_01,2,1,6,1176,1,3,18.0,0,0.0,0.0,0.0,2265,1936,0.0,0.0
5678_02,2,1,5,358,1,3,50.0,0,0.0,0.0,0.0,2144,1936,0.0,0.0
5682_01,3,0,3,180,1,1,43.0,0,0.0,4048.0,0.0,2589,1099,492.0,-1.0
5683_01,2,0,6,1177,1,3,52.0,0,584.0,0.0,97.0,969,1163,0.0,604.0
5690_01,2,0,6,1085,2,3,24.0,0,1163.0,-1.0,1.0,733,1907,0.0,124.0
5691_01,2,1,6,1086,2,3,46.0,0,0.0,0.0,0.0,1360,127,0.0,0.0
5694_01,3,1,2,191,1,3,25.0,0,0.0,0.0,0.0,1899,196,0.0,0.0
5697_01,1,-1,6,1181,1,3,53.0,0,176.0,1.0,843.0,1212,1724,8.0,0.0
5699_01,1,0,6,1089,2,3,17.0,0,0.0,1453.0,18.0,2776,1301,1108.0,23.0
5703_01,1,0,6,1182,1,3,29.0,0,355.0,0.0,706.0,371,1740,0.0,3.0
5708_01,1,1,7,914,1,3,26.0,0,0.0,0.0,0.0,2582,1381,0.0,-1.0
5715_01,3,0,4,174,2,3,35.0,-1,0.0,1220.0,1156.0,289,1150,34.0,105.0
5715_02,3,0,4,174,2,3,51.0,0,0.0,3247.0,0.0,2620,1150,8.0,634.0
5720_01,1,0,5,361,1,3,20.0,0,0.0,755.0,700.0,2855,1059,116.0,31.0
5720_02,1,0,6,1184,1,3,19.0,0,8.0,1.0,613.0,2794,1059,-1.0,10.0
5731_01,2,0,4,181,1,3,59.0,0,3513.0,0.0,2.0,2367,106,25.0,9.0
5731_02,2,0,4,181,1,3,23.0,0,60.0,0.0,946.0,2108,106,0.0,0.0
5734_01,2,1,6,1095,2,3,22.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0
5734_02,2,0,5,373,2,3,21.0,0,170.0,0.0,63.0,1258,1068,385.0,554.0
5741_01,1,0,6,1190,1,3,25.0,0,0.0,0.0,0.0,1736,1054,1.0,1994.0
5743_01,1,0,6,1191,1,3,23.0,0,1.0,4.0,0.0,565,763,636.0,3.0
5745_01,1,1,7,923,1,1,15.0,0,0.0,0.0,0.0,2869,2272,0.0,0.0
5749_01,2,0,6,1193,1,2,20.0,0,686.0,0.0,0.0,1030,652,25.0,0.0
5752_01,1,0,6,1097,2,1,22.0,0,0.0,0.0,457.0,766,2247,47.0,1504.0
